5,17,1,3,7
6,7,1,1,7
8,20,4,3,8
6,1,0,0,8
8,16,0,3,9
4,1,0,0,9
3,12,1,2,10
4,19,3,3,10
5,15,4,2,11
3,6,0,1,11
5,9,3,1,12
10,12,1,2,12
4,7,1,1,14
4,3,2,0,14
5,14,3,2,16
4,5,4,0,16
1,8,2,1,21
8,9,3,1,21
5,7,1,1,28
4,20,4,3,28
5,20,4,3,33
3,11,0,2,33
6,13,2,2,38
1,18,2,3,38
7,6,0,1,42
8,1,0,0,42
8,8,2,1,43
8,10,4,1,43
1,7,1,1,48
5,2,1,0,48
6,15,4,2,53
7,19,3,3,53
10,9,3,1,58
3,20,4,3,58
2,18,2,3,61
9,15,4,2,61
8,19,3,3,64
4,15,4,2,64
2,4,3,0,64
4,2,1,0,65
9,12,1,2,65
6,6,0,1,65
4,17,1,3,69
2,5,4,0,69
10,11,0,2,69
