6,2,1,0,1
8,16,0,3,1
1,7,1,1,2
3,18,2,3,2
9,20,4,3,3
6,14,3,2,3
5,11,0,2,4
7,20,4,3,4
8,1,0,0,5
1,8,2,1,5
5,10,4,1,6
1,12,1,2,6
1,5,4,0,7
9,13,2,2,7
10,8,2,1,8
5,1,0,0,8
8,13,2,2,9
4,10,4,1,9
4,8,2,1,10
4,15,4,2,10
7,11,0,2,11
6,4,3,0,11
6,5,4,0,12
4,3,2,0,12
6,16,0,3,13
9,8,2,1,13
8,7,1,1,14
7,12,1,2,14
3,1,0,0,15
6,7,1,1,15
1,13,2,2,16
8,17,1,3,16
5,5,4,0,17
1,3,2,0,17
10,3,2,0,18
3,14,3,2,18
8,3,2,0,19
4,17,1,3,19
2,7,1,1,20
7,16,0,3,20
6,19,3,3,21
6,10,4,1,21
9,6,0,1,22
9,14,3,2,22
6,12,1,2,22
1,10,4,1,23
3,2,1,0,23
4,6,0,1,23
6,11,0,2,24
8,11,0,2,24
7,14,3,2,24
2,13,2,2,25
3,16,0,3,25
2,11,0,2,25
7,13,2,2,26
1,2,1,0,26
10,13,2,2,26
6,18,2,3,27
7,2,1,0,27
2,16,0,3,27
1,4,3,0,28
9,17,1,3,28
2,10,4,1,28
5,2,1,0,29
1,6,0,1,29
1,14,3,2,29
10,20,4,3,30
9,2,1,0,30
7,17,1,3,30
