01,12,1,2,10
07,5,4,0,10
09,11,0,2,20
10,1,0,0,20
07,3,2,0,30
03,12,1,2,30
01,14,3,2,40
09,17,1,3,50
02,13,2,2,60
03,14,3,2,60
10,2,1,0,70
08,13,2,2,70
01,8,2,1,80
01,11,0,2,90
03,1,0,0,100
07,4,3,0,100
03,20,4,3,110
02,9,3,1,110
09,18,2,3,120
03,3,2,0,120
02,11,0,2,130
07,17,1,3,140
02,7,1,1,140
10,16,0,3,150
09,19,3,3,150
01,20,4,3,160
08,14,3,2,160
03,10,4,1,170
07,10,4,1,180
09,15,4,2,180
02,14,3,2,190
07,6,0,1,200
02,3,2,0,200
10,8,2,1,210
01,17,1,3,210
08,12,1,2,220
10,17,1,3,220
10,3,2,0,230
02,20,4,3,230
01,5,4,0,240
02,18,2,3,240
01,16,0,3,250
07,16,0,3,250
02,2,1,0,260
01,19,3,3,270
07,12,1,2,280
07,1,0,0,290
02,1,0,0,290
08,2,1,0,300
02,19,3,3,300
02,15,4,2,310
07,9,3,1,310
03,17,1,3,320
03,18,2,3,320
03,2,1,0,330
01,1,0,0,330
01,4,3,0,340
08,18,2,3,350
