02,11,0,2,20
10,16,0,3,30
09,3,2,0,40
02,7,1,1,40
09,9,3,1,50
02,16,0,3,50
10,4,3,0,60
03,18,2,3,70
03,1,0,0,80
01,12,1,2,80
10,2,1,0,90
03,12,1,2,90
10,10,4,1,100
03,15,4,2,100
09,14,3,2,110
02,1,0,0,110
07,9,3,1,120
09,4,3,0,120
07,20,4,3,130
10,11,0,2,130
01,6,0,1,140
02,2,1,0,140
08,8,2,1,150
09,12,1,2,150
08,15,4,2,160
01,16,0,3,170
01,19,3,3,180
01,9,3,1,180
08,4,3,0,190
03,16,0,3,200
09,8,2,1,210
09,20,4,3,210
03,9,3,1,220
02,12,1,2,220
08,9,3,1,230
09,13,2,2,230
03,7,1,1,240
07,8,2,1,240
