01,8,2,1,1
10,17,1,3,1
03,16,0,3,1
07,18,2,3,2
08,14,3,2,3
08,6,0,1,4
07,9,3,1,5
09,16,0,3,5
01,9,3,1,6
01,5,4,0,7
08,2,1,0,8
02,4,3,0,9
01,13,2,2,10
02,10,4,1,11
07,16,0,3,12
10,20,4,3,12
03,13,2,2,13
09,3,2,0,14
02,15,4,2,15
07,5,4,0,16
02,19,3,3,16
02,1,0,0,17
10,3,2,0,18
07,15,4,2,19
03,1,0,0,20
08,19,3,3,21
07,2,1,0,21
10,19,3,3,22
03,15,4,2,22
09,20,4,3,23
01,1,0,0,23
01,16,0,3,24
08,16,0,3,24
02,2,1,0,25
08,9,3,1,26
10,12,1,2,27
09,13,2,2,28
09,11,0,2,28
08,1,0,0,29
10,6,0,1,30
09,14,3,2,30
01,11,0,2,31
01,2,1,0,31
07,3,2,0,32
02,14,3,2,32
07,12,1,2,33
07,1,0,0,33
07,14,3,2,34
02,20,4,3,35
03,7,1,1,35
