03,18,2,3,10
10,8,2,1,10
01,10,4,1,20
09,16,0,3,20
03,7,1,1,30
01,18,2,3,40
07,14,3,2,40
07,20,4,3,50
03,20,4,3,60
10,14,3,2,60
01,8,2,1,70
08,2,1,0,70
01,9,3,1,80
03,6,0,1,80
01,1,0,0,90
02,15,4,2,90
02,13,2,2,100
03,2,1,0,100
10,16,0,3,110
03,15,4,2,110
07,6,0,1,120
08,18,2,3,120
09,9,3,1,130
01,19,3,3,130
07,5,4,0,140
01,16,0,3,140
09,5,4,0,150
08,9,3,1,160
01,15,4,2,170
07,4,3,0,180
10,7,1,1,190
02,8,2,1,190
01,17,1,3,200
10,4,3,0,200
10,2,1,0,210
01,6,0,1,210
08,12,1,2,220
03,3,2,0,220
07,19,3,3,230
10,13,2,2,230
10,9,3,1,240
03,5,4,0,240
03,1,0,0,250
10,20,4,3,260
03,4,3,0,270
03,16,0,3,280
01,3,2,0,290
03,11,0,2,300
03,14,3,2,310
08,16,0,3,320
08,14,3,2,320
10,15,4,2,330
10,6,0,1,340
01,2,1,0,350
08,3,2,0,350
03,8,2,1,360
01,14,3,2,360
03,9,3,1,370
09,17,1,3,370
10,12,1,2,380
07,12,1,2,390
08,8,2,1,400
01,4,3,0,410
02,11,0,2,420
02,7,1,1,430
