03,16,0,3,10
09,2,1,0,10
01,6,0,1,20
09,17,1,3,20
09,15,4,2,30
09,16,0,3,40
01,17,1,3,40
02,18,2,3,50
07,16,0,3,60
01,3,2,0,60
08,6,0,1,70
03,7,1,1,70
09,20,4,3,80
08,3,2,0,80
03,20,4,3,90
01,14,3,2,90
10,7,1,1,100
02,17,1,3,100
07,13,2,2,110
02,9,3,1,110
09,1,0,0,120
09,13,2,2,120
02,13,2,2,130
08,11,0,2,130
08,5,4,0,140
10,13,2,2,140
09,8,2,1,150
09,19,3,3,160
09,5,4,0,170
09,9,3,1,180
09,6,0,1,190
09,3,2,0,190
02,16,0,3,200
07,6,0,1,200
02,11,0,2,210
08,19,3,3,210
02,1,0,0,220
10,3,2,0,220
09,14,3,2,230
03,17,1,3,230
01,18,2,3,240
03,6,0,1,240
08,4,3,0,250
09,18,2,3,260
08,7,1,1,270
10,10,4,1,280
08,20,4,3,290
07,5,4,0,300
09,4,3,0,310
01,5,4,0,320
08,8,2,1,320
07,3,2,0,330
10,17,1,3,340
08,13,2,2,350
02,20,4,3,350
02,2,1,0,360
02,8,2,1,360
10,14,3,2,370
09,12,1,2,370
08,12,1,2,380
03,4,3,0,390
07,10,4,1,400
03,9,3,1,410
02,10,4,1,420
08,1,0,0,430
