10,2,1,0,10
03,4,3,0,10
08,7,1,1,20
09,2,1,0,20
08,5,4,0,30
07,10,4,1,30
02,8,2,1,40
02,9,3,1,50
02,20,4,3,60
01,9,3,1,60
03,13,2,2,70
02,12,1,2,80
07,14,3,2,90
01,1,0,0,100
02,3,2,0,110
07,9,3,1,120
03,19,3,3,130
08,1,0,0,140
09,16,0,3,140
08,3,2,0,150
09,6,0,1,150
03,12,1,2,160
02,16,0,3,160
03,10,4,1,170
02,1,0,0,170
09,8,2,1,180
01,8,2,1,180
02,15,4,2,190
02,7,1,1,190
08,6,0,1,200
09,14,3,2,200
02,6,0,1,210
08,9,3,1,210
01,11,0,2,220
10,13,2,2,220
10,12,1,2,230
07,6,0,1,230
09,19,3,3,240
02,2,1,0,240
08,13,2,2,250
09,17,1,3,250
02,11,0,2,260
07,16,0,3,260
10,8,2,1,270
10,3,2,0,270
08,20,4,3,280
01,20,4,3,290
02,10,4,1,290
10,16,0,3,300
10,18,2,3,310
07,1,0,0,320
03,9,3,1,330
02,19,3,3,330
03,16,0,3,340
08,17,1,3,340
01,17,1,3,350
02,4,3,0,350
09,11,0,2,360
02,5,4,0,360
03,2,1,0,370
01,2,1,0,370
08,11,0,2,380
02,18,2,3,380
03,18,2,3,390
09,18,2,3,390
09,15,4,2,400
03,3,2,0,410
