03,10
10,10
08,20
02,20
09,30
10,30
09,40
01,50
02,60
09,60
09,70
03,70
08,80
08,90
08,100
10,100
03,110
01,110
09,120
08,120
02,130
08,140
07,140
01,150
09,150
10,160
10,160
07,170
01,180
09,180
08,190
07,200
08,200
10,210
08,210
01,220
09,220
02,230
01,230
08,240
08,240
08,250
09,250
02,260
10,270
01,280
01,290
10,290
01,300
07,300
07,310
10,310
01,320
01,320
10,330
10,330
10,340
07,350
