03,17,1,3,10
10,13,2,2,10
08,20,4,3,20
02,4,3,0,20
09,12,1,2,30
10,11,0,2,30
09,17,1,3,40
01,1,0,0,50
02,20,4,3,60
09,9,3,1,60
09,6,0,1,70
03,4,3,0,70
08,2,1,0,80
08,14,3,2,90
08,7,1,1,100
10,10,4,1,100
03,7,1,1,110
01,19,3,3,110
09,8,2,1,120
08,1,0,0,120
02,14,3,2,130
08,6,0,1,140
07,10,4,1,140
01,12,1,2,150
09,10,4,1,150
10,12,1,2,160
10,17,1,3,160
07,1,0,0,170
01,10,4,1,180
09,2,1,0,180
08,17,1,3,190
07,15,4,2,200
08,13,2,2,200
10,3,2,0,210
08,12,1,2,210
01,6,0,1,220
09,4,3,0,220
02,17,1,3,230
01,18,2,3,230
08,16,0,3,240
08,18,2,3,240
08,3,2,0,250
09,3,2,0,250
02,12,1,2,260
10,16,0,3,270
01,5,4,0,280
01,7,1,1,290
10,20,4,3,290
01,17,1,3,300
07,11,0,2,300
07,7,1,1,310
10,8,2,1,310
01,20,4,3,320
01,13,2,2,320
10,15,4,2,330
10,6,0,1,330
10,14,3,2,340
07,2,1,0,350
