10,8,2,1,10
07,4,3,0,10
01,6,0,1,20
07,3,2,0,20
01,12,1,2,30
01,11,0,2,40
02,8,2,1,40
03,4,3,0,50
07,1,0,0,60
01,1,0,0,60
10,11,0,2,70
09,10,4,1,70
01,4,3,0,80
09,20,4,3,80
07,10,4,1,90
10,14,3,2,90
10,6,0,1,100
01,20,4,3,100
09,2,1,0,110
10,15,4,2,110
01,9,3,1,120
07,17,1,3,120
07,9,3,1,130
08,1,0,0,130
07,14,3,2,140
01,5,4,0,140
08,15,4,2,150
03,13,2,2,160
02,1,0,0,170
08,5,4,0,180
03,1,0,0,190
09,17,1,3,190
09,5,4,0,200
02,5,4,0,200
03,10,4,1,210
09,8,2,1,210
10,1,0,0,220
02,10,4,1,220
02,3,2,0,230
03,2,1,0,230
03,6,0,1,240
09,16,0,3,240
01,13,2,2,250
03,18,2,3,260
02,13,2,2,270
02,18,2,3,280
10,16,0,3,290
01,16,0,3,300
03,9,3,1,310
08,12,1,2,320
01,15,4,2,320
01,3,2,0,330
09,4,3,0,340
02,7,1,1,350
07,12,1,2,350
03,19,3,3,360
02,6,0,1,360
01,14,3,2,370
03,5,4,0,370
07,2,1,0,380
03,16,0,3,390
03,20,4,3,400
10,20,4,3,410
01,17,1,3,420
07,15,4,2,430
