170,340
10,10
140,230
140,240
150,300
150,310
130,280
190,400
130,270
140,250
40,60
140,260
100,170
130,290
70,110
90,140
130,220
120,350
20,30
180,370
180,380
10,20
50,90
190,420
190,430
70,120
180,390
120,360
30,80
40,50
50,70
50,40
190,410
60,100
160,130
100,180
80,320
160,330
100,150
100,160
120,210
