02,19,3,3,20
09,7,1,1,30
03,3,2,0,40
07,19,3,3,40
02,13,2,2,50
10,7,1,1,50
01,11,0,2,60
07,13,2,2,70
02,20,4,3,80
07,11,0,2,80
01,17,1,3,90
03,4,3,0,90
02,11,0,2,100
10,10,4,1,100
09,12,1,2,110
03,1,0,0,110
03,17,1,3,120
02,7,1,1,120
09,10,4,1,130
10,16,0,3,130
10,15,4,2,140
10,17,1,3,140
01,16,0,3,150
03,13,2,2,150
10,6,0,1,160
10,18,2,3,170
01,7,1,1,180
03,14,3,2,180
07,4,3,0,190
07,7,1,1,200
09,4,3,0,210
03,12,1,2,210
10,1,0,0,220
10,8,2,1,220
09,14,3,2,230
01,20,4,3,230
09,13,2,2,240
10,11,0,2,240
