10,18,2,3,10
01,20,4,3,10
10,1,0,0,20
07,15,4,2,20
08,20,4,3,30
09,4,3,0,30
07,17,1,3,40
03,20,4,3,50
03,14,3,2,60
01,4,3,0,60
08,5,4,0,70
02,11,0,2,80
08,17,1,3,90
10,7,1,1,100
10,4,3,0,110
10,9,3,1,120
09,2,1,0,130
03,2,1,0,140
08,15,4,2,140
01,12,1,2,150
03,7,1,1,150
10,17,1,3,160
07,12,1,2,160
02,8,2,1,170
03,12,1,2,170
10,19,3,3,180
07,16,0,3,180
10,15,4,2,190
02,4,3,0,190
10,10,4,1,200
01,14,3,2,200
09,10,4,1,210
01,7,1,1,210
08,10,4,1,220
01,1,0,0,220
03,15,4,2,230
02,14,3,2,230
02,1,0,0,240
08,18,2,3,240
02,3,2,0,250
02,12,1,2,250
10,20,4,3,260
03,4,3,0,260
07,3,2,0,270
09,19,3,3,270
02,2,1,0,280
07,18,2,3,290
02,7,1,1,290
02,15,4,2,300
01,18,2,3,310
03,8,2,1,320
08,3,2,0,330
08,12,1,2,330
07,14,3,2,340
07,4,3,0,340
10,13,2,2,350
03,5,4,0,350
08,16,0,3,360
09,17,1,3,360
03,3,2,0,370
07,2,1,0,370
07,7,1,1,380
01,16,0,3,380
02,13,2,2,390
10,14,3,2,390
01,11,0,2,400
03,17,1,3,410
