1,1,0,0,7
2,9,3,1,8
5,6,0,1,9
8,9,3,1,10
3,3,2,0,11
10,18,2,3,14
8,2,1,0,15
2,7,1,1,18
3,9,3,1,18
5,20,4,3,19
3,2,1,0,19
10,5,4,0,20
2,12,1,2,20
6,18,2,3,23
1,6,0,1,23
4,13,2,2,25
9,17,1,3,25
2,13,2,2,26
2,8,2,1,26
6,8,2,1,29
9,11,0,2,29
8,11,0,2,33
6,7,1,1,33
6,9,3,1,34
4,9,3,1,34
7,20,4,3,38
7,5,4,0,38
9,20,4,3,41
1,7,1,1,41
6,19,3,3,42
2,20,4,3,42
3,7,1,1,45
9,12,1,2,45
8,18,2,3,49
2,4,3,0,49
2,18,2,3,49
7,19,3,3,52
2,3,2,0,52
5,15,4,2,52
9,1,0,0,53
6,11,0,2,53
9,7,1,1,53
10,6,0,1,57
10,7,1,1,57
4,7,1,1,57
2,14,3,2,62
3,4,3,0,62
4,4,3,0,62
6,12,1,2,65
6,14,3,2,65
10,20,4,3,65
4,20,4,3,67
3,5,4,0,67
5,14,3,2,67
1,17,1,3,72
8,12,1,2,72
4,8,2,1,72
7,8,2,1,77
6,4,3,0,77
6,5,4,0,77
3,19,3,3,78
9,16,0,3,78
9,5,4,0,78
