1,0,9,35,35
2,0,2,35,35
3,0,3,47,47
4,0,2,49,49
5,0,6,55,55
6,0,7,83,83
7,0,7,83,83
8,0,9,89,89
9,0,5,91,91
10,1,11,103,103
11,0,3,118,118
12,0,8,118,118
13,1,7,130,130
14,0,4,132,132
15,0,5,138,138
16,0,15,166,166
17,0,3,166,166
18,0,7,172,172
19,0,10,174,174
20,0,15,186,186
21,0,14,201,201
22,0,9,201,201
23,1,5,213,213
24,1,11,215,215
25,1,17,221,221
26,0,13,249,249
27,0,13,249,249
28,0,14,255,255
29,0,13,257,257
30,2,57,269,269
