1,0,7,35,35
2,0,4,35,35
3,0,3,47,47
4,0,3,49,49
5,0,2,55,55
6,0,10,83,83
7,0,4,83,83
8,0,10,89,89
9,0,8,91,91
10,1,1,103,103
11,0,7,118,118
12,0,9,118,118
13,0,5,130,130
14,0,9,132,132
15,0,9,138,138
16,0,8,166,166
17,0,8,166,166
18,0,10,172,172
19,0,9,174,174
20,0,10,186,186
21,0,12,201,201
22,0,7,201,201
23,0,10,213,213
24,0,9,215,215
25,0,15,221,221
26,1,15,249,249
27,0,17,249,249
28,0,13,255,255
29,0,15,257,257
30,0,64,269,269
