10,4,3,0,3
1,18,2,3,7
2,15,4,2,8
6,8,2,1,13
6,17,1,3,15
7,13,2,2,18
1,11,0,2,20
9,3,2,0,23
4,12,1,2,29
2,12,1,2,29
1,3,2,0,31
2,7,1,1,31
1,1,0,0,34
5,8,2,1,36
5,10,4,1,39
7,3,2,0,39
9,10,4,1,41
4,15,4,2,41
10,16,0,3,44
3,12,1,2,48
5,6,0,1,52
4,18,2,3,60
5,14,3,2,63
6,1,0,0,63
9,14,3,2,63
1,19,3,3,63
7,5,4,0,64
9,18,2,3,68
4,20,4,3,68
5,11,0,2,69
9,2,1,0,69
5,5,4,0,73
5,7,1,1,73
8,10,4,1,73
4,16,0,3,73
1,8,2,1,74
6,4,3,0,79
2,16,0,3,79
5,19,3,3,83
7,7,1,1,83
9,8,2,1,83
4,6,0,1,83
2,8,2,1,84
1,16,0,3,84
3,4,3,0,89
3,20,4,3,89
