08,7,1,1,10
03,17,1,3,10
03,18,2,3,20
03,8,2,1,20
02,3,2,0,30
10,5,4,0,30
07,6,0,1,40
08,2,1,0,50
09,4,3,0,60
10,12,1,2,60
08,15,4,2,70
08,20,4,3,70
07,1,0,0,80
02,8,2,1,90
09,9,3,1,100
08,4,3,0,100
02,17,1,3,110
08,16,0,3,110
01,11,0,2,120
03,7,1,1,120
07,14,3,2,130
02,20,4,3,140
07,10,4,1,140
02,11,0,2,150
02,18,2,3,150
08,18,2,3,160
09,1,0,0,160
02,12,1,2,170
08,3,2,0,180
01,12,1,2,180
07,8,2,1,190
02,16,0,3,200
01,13,2,2,200
10,16,0,3,210
02,9,3,1,210
10,4,3,0,220
07,7,1,1,220
09,12,1,2,230
07,4,3,0,230
02,1,0,0,240
03,9,3,1,240
09,5,4,0,250
07,20,4,3,250
09,7,1,1,260
10,20,4,3,270
10,3,2,0,280
01,16,0,3,290
10,19,3,3,290
08,12,1,2,300
01,15,4,2,300
02,5,4,0,310
09,13,2,2,310
02,10,4,1,320
08,11,0,2,320
10,2,1,0,330
02,14,3,2,330
01,3,2,0,340
08,5,4,0,350
