09,9,3,1,1
08,18,2,3,1
01,7,1,1,1
09,8,2,1,2
09,20,4,3,3
07,16,0,3,4
08,8,2,1,5
10,3,2,0,5
02,3,2,0,6
07,12,1,2,7
07,15,4,2,8
09,14,3,2,9
09,7,1,1,10
08,6,0,1,11
08,12,1,2,12
01,18,2,3,12
07,17,1,3,13
03,11,0,2,14
02,13,2,2,15
10,5,4,0,16
09,6,0,1,16
02,17,1,3,17
03,3,2,0,18
01,14,3,2,19
03,13,2,2,20
03,9,3,1,21
08,4,3,0,21
08,14,3,2,22
07,20,4,3,22
07,6,0,1,23
03,18,2,3,23
10,4,3,0,24
01,8,2,1,24
07,4,3,0,25
08,11,0,2,26
09,1,0,0,27
08,9,3,1,28
01,2,1,0,28
07,8,2,1,29
09,5,4,0,30
07,11,0,2,30
10,9,3,1,31
02,7,1,1,31
10,1,0,0,32
02,2,1,0,32
09,3,2,0,33
10,15,4,2,33
07,10,4,1,34
02,12,1,2,35
10,7,1,1,35
