09,4,3,0,10
07,14,3,2,10
09,7,1,1,20
07,4,3,0,20
02,6,0,1,30
10,5,4,0,40
09,12,1,2,40
07,19,3,3,50
09,10,4,1,60
09,2,1,0,60
09,19,3,3,70
10,13,2,2,70
10,16,0,3,80
09,14,3,2,80
02,9,3,1,90
08,19,3,3,90
01,10,4,1,100
03,4,3,0,100
03,18,2,3,110
03,6,0,1,110
10,17,1,3,120
02,20,4,3,120
08,12,1,2,130
02,16,0,3,130
08,7,1,1,140
10,11,0,2,140
01,19,3,3,150
02,11,0,2,160
03,8,2,1,170
07,9,3,1,180
02,10,4,1,190
09,16,0,3,190
10,2,1,0,200
08,3,2,0,200
02,4,3,0,210
10,10,4,1,210
07,18,2,3,220
10,4,3,0,220
01,20,4,3,230
02,15,4,2,230
03,11,0,2,240
09,18,2,3,240
09,5,4,0,250
10,19,3,3,260
02,7,1,1,270
10,3,2,0,280
07,16,0,3,290
02,17,1,3,300
01,11,0,2,310
07,2,1,0,320
03,2,1,0,320
08,2,1,0,330
08,4,3,0,340
10,14,3,2,350
07,6,0,1,350
10,6,0,1,360
10,15,4,2,360
07,5,4,0,370
01,14,3,2,370
10,20,4,3,380
08,14,3,2,390
10,7,1,1,400
08,1,0,0,410
03,17,1,3,420
07,15,4,2,430
