4,15,4,2,10
3,18,2,3,10
9,2,1,0,20
10,15,4,2,30
5,4,3,0,30
1,15,4,2,40
6,13,2,2,50
2,14,3,2,50
2,12,1,2,60
5,1,0,0,60
10,13,2,2,70
10,9,3,1,80
8,12,1,2,80
10,1,0,0,90
4,7,1,1,100
2,15,4,2,110
3,2,1,0,120
10,18,2,3,120
6,17,1,3,130
3,16,0,3,130
5,9,3,1,140
1,1,0,0,140
5,11,0,2,150
3,6,0,1,150
8,15,4,2,160
2,18,2,3,160
8,20,4,3,170
6,5,4,0,170
3,15,4,2,180
2,1,0,0,180
5,6,0,1,190
8,18,2,3,190
7,13,2,2,200
6,15,4,2,210
7,8,2,1,220
1,13,2,2,230
8,5,4,0,240
3,4,3,0,250
4,6,0,1,250
9,14,3,2,260
9,10,4,1,260
