1,6,0,1,7
8,8,2,1,7
6,20,4,3,8
10,10,4,1,8
5,13,2,2,13
10,19,3,3,13
6,7,1,1,18
8,12,1,2,18
5,8,2,1,23
10,13,2,2,23
6,2,1,0,28
5,16,0,3,28
6,8,2,1,28
1,18,2,3,31
2,2,1,0,31
8,13,2,2,31
6,13,2,2,34
7,14,3,2,34
4,15,4,2,34
1,20,4,3,34
9,11,0,2,34
1,13,2,2,34
8,3,2,0,36
9,8,2,1,36
4,19,3,3,36
4,5,4,0,38
8,18,2,3,38
7,16,0,3,38
4,1,0,0,43
3,11,0,2,43
6,12,1,2,43
1,12,1,2,44
1,14,3,2,44
4,8,2,1,44
6,15,4,2,46
8,7,1,1,46
6,19,3,3,46
7,18,2,3,49
7,9,3,1,49
4,12,1,2,49
5,17,1,3,51
2,9,3,1,51
10,4,3,0,51
7,15,4,2,54
2,15,4,2,54
10,3,2,0,54
10,16,0,3,61
8,16,0,3,61
10,15,4,2,61
