9,10,4,1,7
5,18,2,3,7
2,18,2,3,8
7,8,2,1,8
7,10,4,1,9
6,11,0,2,9
4,5,4,0,11
6,19,3,3,11
4,11,0,2,12
1,8,2,1,12
8,4,3,0,16
5,7,1,1,16
2,5,4,0,19
1,18,2,3,19
8,1,0,0,20
5,6,0,1,20
10,1,0,0,24
8,5,4,0,24
7,4,3,0,29
1,17,1,3,29
7,13,2,2,33
5,13,2,2,33
1,10,4,1,34
7,1,0,0,34
8,10,4,1,36
1,19,3,3,36
7,11,0,2,38
4,18,2,3,38
4,14,3,2,42
3,12,1,2,42
6,3,2,0,45
4,2,1,0,45
7,7,1,1,45
6,12,1,2,45
4,15,4,2,50
6,13,2,2,50
1,20,4,3,50
7,14,3,2,55
8,19,3,3,55
10,5,4,0,55
2,7,1,1,55
1,4,3,0,55
2,9,3,1,55
8,15,4,2,60
4,12,1,2,60
2,8,2,1,60
8,17,1,3,60
2,16,0,3,60
4,7,1,1,60
9,13,2,2,65
2,3,2,0,65
9,3,2,0,65
3,18,2,3,80
7,20,4,3,80
5,10,4,1,80
10,10,4,1,85
5,12,1,2,85
7,6,0,1,85
7,15,4,2,95
9,15,4,2,95
2,14,3,2,95
7,12,1,2,95
1,11,0,2,95
3,8,2,1,95
