2,12,1,2,7
7,7,1,1,7
3,11,0,2,8
5,9,3,1,8
8,20,4,3,9
9,16,0,3,9
6,12,1,2,14
9,20,4,3,14
2,1,0,0,17
7,4,3,0,17
5,3,2,0,19
9,10,4,1,19
1,19,3,3,23
6,4,3,0,23
4,14,3,2,23
1,3,2,0,23
8,6,0,1,24
9,1,0,0,24
10,1,0,0,25
7,19,3,3,25
9,7,1,1,28
2,7,1,1,28
9,3,2,0,28
9,6,0,1,28
7,9,3,1,29
1,2,1,0,29
4,17,1,3,30
10,10,4,1,30
9,15,4,2,33
6,16,0,3,33
9,4,3,0,34
2,14,3,2,34
6,14,3,2,35
10,12,1,2,35
10,8,2,1,37
3,19,3,3,37
10,4,3,0,38
1,5,4,0,38
3,16,0,3,38
8,3,2,0,38
6,11,0,2,41
3,1,0,0,41
6,15,4,2,46
5,5,4,0,46
6,8,2,1,51
6,18,2,3,51
1,16,0,3,52
4,4,3,0,52
3,20,4,3,56
3,9,3,1,56
9,14,3,2,56
2,2,1,0,57
3,13,2,2,57
9,12,1,2,57
8,12,1,2,61
8,9,3,1,61
9,11,0,2,61
8,14,3,2,61
7,17,1,3,61
1,7,1,1,61
7,1,0,0,62
2,10,4,1,62
8,15,4,2,62
4,3,2,0,67
9,13,2,2,67
1,10,4,1,67
2,15,4,2,72
3,3,2,0,72
3,8,2,1,72
7,5,4,0,77
10,11,0,2,77
8,7,1,1,77
3,18,2,3,81
2,5,4,0,81
3,14,3,2,81
6,13,2,2,81
8,8,2,1,81
2,4,3,0,81
8,11,0,2,82
7,18,2,3,82
10,6,0,1,82
9,17,1,3,113
2,11,0,2,113
10,19,3,3,113
9,5,4,0,117
8,1,0,0,117
10,3,2,0,117
2,13,2,2,120
6,10,4,1,120
3,15,4,2,120
9,2,1,0,121
10,5,4,0,121
1,1,0,0,121
1,8,2,1,126
1,17,1,3,126
5,20,4,3,126
4,19,3,3,127
7,2,1,0,127
5,16,0,3,127
1,13,2,2,133
1,11,0,2,133
8,5,4,0,133
