1,7,1,1,7
6,14,3,2,8
2,1,0,0,9
5,5,4,0,10
2,10,4,1,12
10,16,0,3,14
2,11,0,2,17
1,1,0,0,19
4,12,1,2,22
10,5,4,0,22
6,12,1,2,26
6,6,0,1,26
5,19,3,3,30
10,4,3,0,30
10,20,4,3,31
5,12,1,2,31
8,5,4,0,32
9,11,0,2,32
5,10,4,1,36
6,7,1,1,36
9,1,0,0,37
4,20,4,3,37
3,5,4,0,39
10,8,2,1,39
1,5,4,0,41
8,9,3,1,41
6,5,4,0,44
9,2,1,0,44
9,20,4,3,46
6,1,0,0,46
5,14,3,2,51
9,6,0,1,51
1,20,4,3,56
6,18,2,3,56
5,20,4,3,60
4,7,1,1,60
8,15,4,2,61
6,16,0,3,61
5,4,3,0,61
1,18,2,3,65
8,3,2,0,65
2,15,4,2,65
8,12,1,2,69
2,4,3,0,69
1,9,3,1,69
10,15,4,2,72
8,4,3,0,72
10,17,1,3,72
8,7,1,1,73
2,13,2,2,73
6,15,4,2,73
6,9,3,1,74
5,2,1,0,74
8,14,3,2,74
5,6,0,1,79
5,16,0,3,79
7,18,2,3,79
3,14,3,2,80
5,7,1,1,80
5,9,3,1,80
8,17,1,3,84
9,10,4,1,84
6,4,3,0,84
10,11,0,2,88
7,17,1,3,88
10,13,2,2,88
4,14,3,2,89
4,19,3,3,89
8,19,3,3,89
10,12,1,2,92
6,20,4,3,92
5,1,0,0,92
1,13,2,2,94
3,17,1,3,94
6,17,1,3,94
3,4,3,0,99
2,5,4,0,99
3,6,0,1,99
3,9,3,1,100
1,3,2,0,100
5,17,1,3,100
