8,2,1,0,7
7,12,1,2,8
6,11,0,2,9
8,18,2,3,10
7,15,4,2,11
1,1,0,0,20
6,5,4,0,20
10,16,0,3,25
8,14,3,2,25
6,4,3,0,29
7,8,2,1,29
1,8,2,1,30
2,19,3,3,30
1,14,3,2,34
3,9,3,1,34
10,11,0,2,35
10,13,2,2,35
7,10,4,1,39
10,1,0,0,39
10,14,3,2,40
10,8,2,1,40
8,15,4,2,45
7,7,1,1,45
5,7,1,1,49
7,6,0,1,49
3,10,4,1,49
6,6,0,1,53
8,4,3,0,53
2,15,4,2,53
5,14,3,2,54
5,11,0,2,54
9,13,2,2,54
1,18,2,3,58
7,3,2,0,58
6,19,3,3,58
10,4,3,0,63
6,1,0,0,63
8,8,2,1,63
7,17,1,3,68
1,20,4,3,68
4,12,1,2,68
5,3,2,0,73
3,11,0,2,73
6,13,2,2,73
