10,6,0,1,1
4,12,1,2,1
7,15,4,2,2
9,9,3,1,2
4,18,2,3,3
5,3,2,0,3
5,9,3,1,4
1,1,0,0,4
4,10,4,1,5
6,17,1,3,5
10,4,3,0,6
4,16,0,3,6
6,7,1,1,7
1,14,3,2,7
4,5,4,0,8
1,6,0,1,8
1,18,2,3,9
10,15,4,2,9
6,16,0,3,10
10,18,2,3,10
10,20,4,3,11
10,7,1,1,11
6,20,4,3,12
3,11,0,2,12
6,6,0,1,13
8,9,3,1,13
4,8,2,1,14
7,19,3,3,14
10,10,4,1,15
4,9,3,1,15
7,17,1,3,16
9,4,3,0,16
9,1,0,0,17
3,1,0,0,17
9,2,1,0,18
2,16,0,3,18
7,18,2,3,19
4,20,4,3,19
4,19,3,3,20
2,5,4,0,20
9,5,4,0,21
6,8,2,1,21
7,9,3,1,22
6,1,0,0,22
8,16,0,3,22
10,5,4,0,23
6,18,2,3,23
8,5,4,0,23
2,12,1,2,24
2,17,1,3,24
9,11,0,2,24
1,13,2,2,25
3,14,3,2,25
6,14,3,2,25
6,3,2,0,26
9,6,0,1,26
6,2,1,0,26
1,12,1,2,27
7,2,1,0,27
5,7,1,1,27
7,6,0,1,28
3,10,4,1,28
5,12,1,2,28
5,5,4,0,29
5,17,1,3,29
4,15,4,2,29
9,20,4,3,30
3,16,0,3,30
9,7,1,1,30
