10,8,2,1,7
7,4,3,0,7
1,6,0,1,8
9,2,1,0,8
4,15,4,2,8
3,8,2,1,15
6,10,4,1,15
5,10,4,1,23
10,15,4,2,23
10,16,0,3,26
9,5,4,0,26
8,16,0,3,27
7,15,4,2,27
3,18,2,3,35
1,2,1,0,35
5,5,4,0,36
3,15,4,2,36
6,15,4,2,40
7,13,2,2,40
3,7,1,1,41
1,3,2,0,41
3,1,0,0,45
1,17,1,3,45
6,8,2,1,46
9,4,3,0,46
6,13,2,2,48
6,3,2,0,48
5,8,2,1,50
1,13,2,2,50
6,12,1,2,51
4,8,2,1,51
7,7,1,1,53
6,20,4,3,53
4,11,0,2,55
1,15,4,2,55
9,16,0,3,56
6,6,0,1,56
8,10,4,1,60
6,17,1,3,60
7,6,0,1,61
7,1,0,0,61
4,6,0,1,65
6,7,1,1,65
3,9,3,1,66
9,9,3,1,66
6,18,2,3,69
9,11,0,2,69
3,19,3,3,70
3,11,0,2,70
8,20,4,3,74
5,11,0,2,74
4,3,2,0,75
2,4,3,0,75
5,19,3,3,78
9,19,3,3,78
10,7,1,1,80
10,9,3,1,80
6,14,3,2,85
6,2,1,0,85
3,6,0,1,86
1,5,4,0,86
9,15,4,2,90
9,17,1,3,90
7,8,2,1,93
2,12,1,2,93
1,1,0,0,94
7,19,3,3,94
10,3,2,0,98
8,11,0,2,98
2,16,0,3,104
8,19,3,3,104
6,19,3,3,107
8,13,2,2,107
1,19,3,3,110
9,6,0,1,110
9,13,2,2,112
10,10,4,1,112
8,7,1,1,112
7,3,2,0,112
1,7,1,1,115
1,4,3,0,115
1,12,1,2,122
2,3,2,0,122
1,14,3,2,127
7,14,3,2,127
3,10,4,1,127
9,1,0,0,133
8,15,4,2,133
3,4,3,0,133
7,10,4,1,138
2,15,4,2,138
7,20,4,3,138
1,16,0,3,140
9,14,3,2,140
6,16,0,3,140
4,20,4,3,143
8,4,3,0,143
2,7,1,1,143
10,6,0,1,145
9,20,4,3,145
2,13,2,2,145
1,10,4,1,146
8,1,0,0,146
9,3,2,0,146
4,7,1,1,148
7,5,4,0,148
9,8,2,1,148
4,12,1,2,150
1,8,2,1,150
8,5,4,0,150
5,12,1,2,153
5,14,3,2,153
9,18,2,3,153
2,18,2,3,155
5,7,1,1,155
8,18,2,3,155
2,10,4,1,156
2,19,3,3,156
3,16,0,3,156
1,11,0,2,158
10,1,0,0,158
4,1,0,0,158
7,2,1,0,160
9,10,4,1,160
7,9,3,1,160
