5,10,4,1,3
6,9,3,1,3
3,5,4,0,7
1,16,0,3,7
5,15,4,2,8
9,1,0,0,8
5,20,4,3,11
9,9,3,1,11
10,7,1,1,12
9,15,4,2,12
1,9,3,1,15
7,2,1,0,15
2,12,1,2,16
4,16,0,3,16
1,11,0,2,19
4,7,1,1,19
1,4,3,0,20
8,6,0,1,20
1,12,1,2,25
3,18,2,3,25
2,4,3,0,52
3,3,2,0,52
1,13,2,2,52
9,5,4,0,55
10,3,2,0,55
5,6,0,1,55
2,20,4,3,68
5,5,4,0,68
5,14,3,2,68
9,11,0,2,68
8,3,2,0,68
1,17,1,3,68
4,17,1,3,79
2,6,0,1,79
8,10,4,1,79
2,9,3,1,80
3,20,4,3,80
8,2,1,0,80
4,11,0,2,87
1,8,2,1,87
1,5,4,0,87
7,6,0,1,88
1,19,3,3,88
4,9,3,1,88
