1,17,1,3,2
2,15,4,2,7
10,13,2,2,8
1,1,0,0,9
7,9,3,1,9
9,10,4,1,22
2,13,2,2,22
9,16,0,3,26
4,19,3,3,26
9,2,1,0,28
7,4,3,0,28
6,20,4,3,32
5,16,0,3,32
6,5,4,0,36
10,15,4,2,36
1,18,2,3,38
10,16,0,3,38
4,18,2,3,41
6,9,3,1,41
8,19,3,3,42
6,18,2,3,42
7,14,3,2,42
8,13,2,2,42
7,5,4,0,46
9,17,1,3,46
10,17,1,3,47
2,8,2,1,47
7,15,4,2,47
2,10,4,1,52
3,9,3,1,52
7,13,2,2,52
3,13,2,2,53
6,15,4,2,53
3,16,0,3,53
3,5,4,0,60
10,2,1,0,60
3,20,4,3,60
8,10,4,1,63
8,20,4,3,63
1,2,1,0,63
3,3,2,0,64
4,11,0,2,64
8,8,2,1,64
2,19,3,3,72
4,9,3,1,72
10,6,0,1,72
7,7,1,1,74
2,16,0,3,74
7,18,2,3,74
