9,20,4,3,7
6,18,2,3,8
4,18,2,3,9
6,10,4,1,11
4,3,2,0,17
2,16,0,3,21
8,10,4,1,22
2,10,4,1,22
6,13,2,2,27
10,18,2,3,27
2,19,3,3,32
8,9,3,1,32
9,17,1,3,36
3,18,2,3,36
7,15,4,2,36
1,12,1,2,36
4,6,0,1,37
9,15,4,2,37
5,15,4,2,41
6,3,2,0,41
7,1,0,0,42
9,1,0,0,42
6,11,0,2,46
6,5,4,0,46
2,1,0,0,46
4,17,1,3,46
10,15,4,2,47
2,12,1,2,47
7,19,3,3,51
3,2,1,0,51
1,17,1,3,52
5,8,2,1,52
6,4,3,0,56
6,9,3,1,56
6,1,0,0,57
9,18,2,3,57
3,14,3,2,61
4,4,3,0,61
4,12,1,2,61
1,9,3,1,65
10,20,4,3,65
9,7,1,1,65
3,20,4,3,69
5,2,1,0,69
9,8,2,1,69
9,12,1,2,72
10,2,1,0,72
7,18,2,3,72
7,11,0,2,73
8,1,0,0,73
2,17,1,3,73
6,8,2,1,91
9,4,3,0,91
8,20,4,3,91
2,9,3,1,91
6,6,0,1,91
2,7,1,1,91
