5,9,3,1,7
6,3,2,0,7
1,7,1,1,8
4,17,1,3,8
9,11,0,2,9
6,15,4,2,9
9,2,1,0,10
1,12,1,2,10
10,13,2,2,11
4,9,3,1,11
6,4,3,0,21
2,9,3,1,21
6,14,3,2,25
8,4,3,0,25
2,15,4,2,27
7,5,4,0,27
7,8,2,1,28
2,17,1,3,28
1,8,2,1,29
7,14,3,2,29
9,6,0,1,32
2,5,4,0,32
9,20,4,3,37
1,2,1,0,37
2,20,4,3,42
9,13,2,2,42
7,7,1,1,47
7,17,1,3,47
8,18,2,3,47
7,9,3,1,48
5,17,1,3,48
5,16,0,3,48
8,11,0,2,48
1,4,3,0,48
4,4,3,0,48
2,2,1,0,51
2,19,3,3,51
9,10,4,1,51
6,12,1,2,51
9,7,1,1,51
9,12,1,2,51
9,1,0,0,52
3,7,1,1,52
9,4,3,0,52
2,16,0,3,55
1,14,3,2,55
6,8,2,1,55
8,8,2,1,58
10,6,0,1,58
4,6,0,1,58
4,12,1,2,59
4,5,4,0,59
7,1,0,0,59
