10,9,3,1,6
1,1,0,0,6
2,8,2,1,7
4,16,0,3,7
1,2,1,0,8
10,10,4,1,8
3,10,4,1,9
8,18,2,3,9
1,20,4,3,12
2,10,4,1,12
8,9,3,1,17
8,20,4,3,17
1,18,2,3,22
10,17,1,3,22
5,12,1,2,27
8,13,2,2,27
10,20,4,3,32
9,14,3,2,32
7,14,3,2,37
10,1,0,0,37
4,20,4,3,42
9,18,2,3,42
1,13,2,2,47
1,15,4,2,47
1,19,3,3,49
4,4,3,0,49
5,1,0,0,52
3,2,1,0,52
4,6,0,1,52
8,7,1,1,52
7,19,3,3,54
6,15,4,2,54
9,15,4,2,57
2,19,3,3,57
3,11,0,2,59
9,17,1,3,59
3,19,3,3,61
2,15,4,2,61
8,19,3,3,62
6,18,2,3,62
4,8,2,1,62
3,14,3,2,62
5,16,0,3,66
1,11,0,2,66
2,3,2,0,71
10,8,2,1,71
10,16,0,3,72
4,14,3,2,72
1,6,0,1,76
1,16,0,3,76
3,9,3,1,77
7,15,4,2,77
4,5,4,0,79
4,19,3,3,79
1,12,1,2,81
2,4,3,0,81
6,13,2,2,84
3,17,1,3,84
10,5,4,0,86
3,20,4,3,86
8,15,4,2,87
2,20,4,3,87
3,5,4,0,89
6,8,2,1,89
7,7,1,1,91
6,14,3,2,91
8,2,1,0,92
9,12,1,2,92
9,4,3,0,94
5,4,3,0,94
1,14,3,2,94
1,10,4,1,96
8,17,1,3,96
3,1,0,0,96
9,9,3,1,97
3,7,1,1,97
2,9,3,1,97
6,10,4,1,101
7,8,2,1,101
4,13,2,2,101
9,13,2,2,102
8,12,1,2,102
7,11,0,2,102
2,6,0,1,105
5,5,4,0,105
4,11,0,2,105
8,6,0,1,109
1,17,1,3,109
3,6,0,1,109
7,2,1,0,116
2,13,2,2,116
4,12,1,2,116
5,19,3,3,121
6,16,0,3,121
4,1,0,0,121
7,5,4,0,125
5,8,2,1,125
7,13,2,2,125
