6,13,2,2,5
1,1,0,0,5
4,7,1,1,7
3,2,1,0,7
5,18,2,3,8
3,10,4,1,8
9,2,1,0,9
1,20,4,3,9
4,1,0,0,10
8,16,0,3,10
3,6,0,1,14
2,4,3,0,14
4,6,0,1,15
8,20,4,3,15
8,15,4,2,19
1,5,4,0,19
9,3,2,0,25
7,4,3,0,25
3,12,1,2,30
3,15,4,2,30
4,19,3,3,35
8,17,1,3,35
7,7,1,1,40
1,17,1,3,40
9,15,4,2,45
8,6,0,1,45
9,12,1,2,55
3,20,4,3,55
2,8,2,1,60
5,1,0,0,60
3,16,0,3,60
3,3,2,0,60
3,4,3,0,62
7,10,4,1,62
1,10,4,1,64
2,17,1,3,64
3,13,2,2,64
3,8,2,1,64
8,18,2,3,100
8,7,1,1,100
10,18,2,3,100
8,9,3,1,102
5,9,3,1,102
8,1,0,0,102
5,5,4,0,105
5,6,0,1,105
3,1,0,0,105
3,17,1,3,107
9,1,0,0,107
1,15,4,2,107
6,20,4,3,109
7,20,4,3,109
8,3,2,0,109
3,9,3,1,110
2,13,2,2,110
3,5,4,0,110
6,2,1,0,114
7,11,0,2,114
9,19,3,3,114
6,6,0,1,119
8,8,2,1,119
3,7,1,1,119
10,1,0,0,120
3,11,0,2,120
7,2,1,0,120
1,11,0,2,120
7,13,2,2,120
1,18,2,3,120
